indiv_num,hplus,rgi,datdeb_m,datdeb,salred_lowess,sexe,age,ancentr,dep,dimanc,horaic,maisoc,pnai28,samedc,zus,nivet,empnbh,paiperc,paimerc,datdeb_q,naf10,etranger,urban,in_tepa,married
2023,,5,2007m12,10dec2007,1602.3832,1,28,38,71,3,1,3,10,3,0,52,36,8,8,2007q4,GI,2,1,1,1
2030,45,1,2006m9,11sep2006,1258.1323,0,30,26,71,3,1,3,10,2,0,52,35,4,1,2006q3,GI,1,1,1,0
2030,45,2,2006m12,11dec2006,1234.5745,0,30,29,71,3,1,3,10,2,0,52,35,4,1,2006q4,GI,1,1,1,0
2030,,4,2007m6,11jun2007,1358.1799,0,30,35,71,3,1,3,10,2,0,52,35,4,1,2007q2,GI,1,1,1,0
2030,,5,2007m9,10sep2007,1377.1036,0,31,38,71,3,1,3,10,2,0,52,35,4,1,2007q3,GI,1,1,1,0
2030,40,6,2007m12,10dec2007,1406.2764,0,31,41,71,3,1,3,10,2,0,52,14,4,1,2007q4,GI,1,1,1,0
2053,,6,2008m2,04feb2008,,1,47,1,77,3,1,3,10,1,0,31,50,1,4,2008q1,FZ,1,1,1,1
2062,42,4,2007m8,06aug2007,1536.5421,1,28,19,77,3,1,3,10,3,0,52,38,1,1,2007q3,BE,1,1,1,0
2062,42,5,2007m11,05nov2007,,1,28,22,77,3,1,3,10,3,0,52,35,1,1,2007q4,BE,1,1,1,0
2062,40,6,2008m2,04feb2008,1655.7739,1,29,25,77,3,1,3,10,3,0,52,38,1,1,2008q1,BE,1,1,1,0
2064,,1,2006m11,06nov2006,2031.4944,1,57,180,77,3,1,3,12,3,0,52,35,6,6,2006q4,GI,3,1,1,0
2064,32,2,2007m5,07may2007,2086.0671,1,58,192,77,3,1,3,12,3,0,52,32,6,6,2007q2,GI,3,1,1,0
2064,,3,2007m8,06aug2007,2098.8003,1,58,192,77,3,1,3,12,3,0,52,35,6,6,2007q3,GI,3,1,1,0
2064,,4,2008m2,04feb2008,2104.2742,1,59,204,77,3,1,3,12,3,0,52,35,6,6,2008q1,GI,3,1,1,0
2075,39,1,2007m8,06aug2007,1484.9562,1,30,26,77,1,1,3,10,1,0,52,35,1,1,2007q3,RU,1,1,1,0
2075,40,3,2008m2,04feb2008,1538.1956,1,30,32,77,1,1,3,10,1,0,52,36,1,1,2008q1,GI,1,1,1,0
2142,,4,2008m3,31mar2008,,1,42,2,17,3,3,3,10,3,0,43,50,1,1,2008q2,GI,1,0,1,0
2239,,1,2007m4,30apr2007,1130,0,35,39,57,3,3,3,10,2,0,61,24,1,1,2007q2,00,1,1,1,0
2239,,2,2007m7,30jul2007,,0,35,42,57,3,3,3,10,2,0,61,35,1,1,2007q3,00,1,1,1,0
2239,,3,2007m10,29oct2007,1392,0,36,45,57,3,3,3,10,2,0,61,28,1,1,2007q4,00,1,1,1,0
2239,,5,2008m4,28apr2008,1568.3584,0,36,51,57,3,3,3,10,2,0,61,28,1,1,2008q2,BE,1,1,1,0
2394,,1,2006m11,06nov2006,1966.6615,1,46,216,77,3,1,3,10,1,0,52,32.3,1,1,2006q4,BE,1,1,1,1
2394,,2,2007m2,05feb2007,1971.1559,1,46,228,77,3,1,3,10,1,0,52,38.3,1,1,2007q1,BE,1,1,1,1
2394,,3,2007m5,07may2007,1981.9248,1,46,228,77,3,1,3,10,1,0,52,29,1,1,2007q2,BE,1,1,1,1
2394,,5,2007m11,05nov2007,2026.3379,1,47,228,77,3,1,3,10,3,0,52,38.3,1,1,2007q4,BE,1,1,1,1
2394,,6,2008m2,04feb2008,2040.7307,1,47,240,77,3,1,3,10,3,0,52,38,1,1,2008q1,BE,1,1,1,1
2397,,2,2007m11,05nov2007,1737.2344,1,38,53,77,3,1,3,10,2,0,52,39,1,1,2007q4,FZ,1,1,1,0
2397,,3,2008m2,04feb2008,1744.7849,1,38,56,77,3,1,3,10,2,0,52,44,1,1,2008q1,FZ,1,1,1,0
2605,40,3,2007m6,18jun2007,1429.1293,0,26,0,34,2,3,3,10,1,0,41,40,1,1,2007q2,GI,1,1,1,1
2605,40,4,2007m9,17sep2007,1435.8882,0,27,3,34,3,3,3,10,1,0,41,38,1,1,2007q3,GI,1,1,1,1
2605,,5,2007m12,17dec2007,,0,27,6,34,3,3,3,10,1,0,41,35,1,1,2007q4,GI,1,1,1,1
2608,40,1,2006m12,18dec2006,1514.9233,1,26,72,34,3,3,3,10,3,0,42,35,1,1,2006q4,GI,1,1,1,0
2608,40,2,2007m3,19mar2007,1521.8885,1,26,84,34,3,3,3,10,3,0,42,39,1,1,2007q1,GI,1,1,1,0
2608,40,3,2007m6,18jun2007,1530.3378,1,27,84,34,3,3,3,10,3,0,42,39,1,1,2007q2,GI,1,1,1,0
2608,39,4,2007m9,17sep2007,1537.0416,1,27,84,34,3,3,3,10,3,0,42,35,1,1,2007q3,GI,1,1,1,0
2608,40,5,2007m12,17dec2007,1537.5538,1,27,84,34,3,3,3,10,3,0,42,35,1,1,2007q4,GI,1,1,1,0
2608,40,6,2008m3,17mar2008,1539.9117,1,27,96,34,3,3,3,10,3,0,42,35,1,1,2008q1,GI,1,1,1,0
2709,,1,2007m2,12feb2007,1679.6699,1,44,84,44,3,1,3,10,1,0,52,45,1,1,2007q1,RU,1,1,1,0
2709,,2,2007m5,14may2007,1921.0326,1,45,84,44,3,1,3,10,1,0,52,36,1,1,2007q2,RU,1,1,1,0
2709,35,3,2007m8,13aug2007,1914.1582,1,45,84,44,3,1,3,10,1,0,52,40,1,1,2007q3,RU,1,1,1,0
2709,,4,2007m11,12nov2007,1912.7775,1,45,84,44,3,1,3,10,1,0,52,37.3,1,1,2007q4,RU,1,1,1,0
2709,,6,2008m5,12may2008,1936.4506,1,46,96,44,3,1,3,10,1,0,52,31,1,1,2008q2,RU,1,1,1,0
2710,,2,2007m8,13aug2007,2489.3962,1,28,59,44,3,1,3,10,2,0,21,40,1,1,2007q3,MN,1,1,1,0
2710,,3,2007m11,12nov2007,2504.4187,1,28,62,44,3,1,3,10,2,0,21,45,1,1,2007q4,MN,1,1,1,0
2712,,1,2007m8,06aug2007,2149.4368,0,28,46,67,3,3,3,10,1,0,21,36,1,1,2007q3,KZ,1,1,1,0
2712,,2,2007m11,05nov2007,2156.4463,0,28,49,67,3,3,3,10,1,0,21,41,1,1,2007q4,KZ,1,1,1,0
2712,40,3,2008m2,04feb2008,2158.8162,0,28,52,67,3,3,3,10,1,0,21,36,1,1,2008q1,KZ,1,1,1,0
2712,,4,2008m5,05may2008,2156.8625,0,29,55,67,3,3,3,10,1,0,21,24,1,1,2008q2,KZ,1,1,1,0
2712,,5,2008m8,04aug2008,2148.2012,0,29,58,67,3,3,3,10,1,0,21,32,1,1,2008q3,KZ,1,1,1,0
2713,42,1,2007m8,06aug2007,2489.3962,1,30,47,67,3,1,3,10,3,0,21,39,1,1,2007q3,MN,1,1,1,0
2713,45,2,2007m11,05nov2007,2504.4187,1,30,50,67,3,1,3,10,3,0,21,39,1,1,2007q4,MN,1,1,1,0
2713,,3,2008m2,04feb2008,2517.6482,1,30,53,67,3,1,3,10,3,0,21,39,1,1,2008q1,MN,1,1,1,0
2713,,4,2008m5,05may2008,2532.9858,1,30,56,67,3,1,3,10,3,0,21,32,1,1,2008q2,MN,1,1,1,0
2715,,2,2007m8,06aug2007,2002.9211,1,51,192,67,3,2,3,10,1,0,43,48,1,1,2007q3,BE,1,1,1,1
2715,,4,2008m2,04feb2008,2040.7307,1,52,204,67,3,2,3,10,1,0,43,45,1,1,2008q1,BE,1,1,1,1
2731,,1,2007m5,07may2007,2188.7148,1,26,26,67,3,3,1,48,1,0,21,40,5,5,2007q2,MN,3,1,1,0
2732,42,1,2007m5,07may2007,1649.2445,0,51,408,67,3,1,3,10,3,0,52,30.5,4,1,2007q2,MN,1,1,1,0
2732,40,2,2007m8,06aug2007,1657.9069,0,51,408,67,3,1,3,10,3,0,52,38,4,1,2007q3,MN,1,1,1,0
2732,40,3,2007m11,05nov2007,1664.6997,0,51,408,67,3,1,3,10,3,0,52,37.5,4,1,2007q4,MN,1,1,1,0
2732,,4,2008m2,04feb2008,1669.9741,0,52,420,67,3,1,3,10,3,0,52,38,4,1,2008q1,GI,1,1,1,0
2732,40,5,2008m5,05may2008,1676.2845,0,52,420,67,3,1,3,10,3,0,52,30,4,1,2008q2,GI,1,1,1,0
2732,40,6,2008m8,04aug2008,1684.1516,0,52,420,67,3,1,3,10,3,0,52,37.5,4,1,2008q3,GI,1,1,1,0
2734,,1,2007m5,07may2007,1224.9951,0,22,25,67,3,1,3,10,1,0,43,26.5,1,1,2007q2,RU,1,1,1,0
2734,,3,2007m11,05nov2007,1215.1188,0,23,31,67,3,1,3,10,1,0,43,35,1,1,2007q4,RU,1,1,1,0
2734,,4,2008m2,04feb2008,1216.5507,0,23,34,67,3,1,3,10,1,0,43,35,1,1,2008q1,RU,1,1,1,0
2734,,5,2008m5,05may2008,1220.5763,0,23,37,67,3,1,3,10,1,0,43,32,1,1,2008q2,RU,1,1,1,0
2734,,6,2008m8,04aug2008,1230.3671,0,23,40,67,3,1,3,10,1,0,43,35,1,1,2008q3,RU,1,1,1,0
2736,,1,2007m5,07may2007,1981.9248,1,51,324,67,3,3,3,10,2,0,52,52,6,3,2007q2,BE,1,1,1,1
2736,35,3,2007m11,05nov2007,2026.3379,1,52,324,67,3,3,3,10,2,0,52,42.5,6,3,2007q4,BE,1,1,1,1
2736,,5,2008m5,05may2008,2312.0313,1,52,336,67,3,3,3,10,2,0,52,42,6,3,2008q2,00,1,1,1,1
2736,,6,2008m8,04aug2008,2034.5208,1,53,336,67,3,3,3,10,2,0,52,42.5,6,3,2008q3,00,1,1,1,1
2743,30,1,2007m8,06aug2007,1853.2722,1,32,72,67,3,1,3,15,3,0,32,35,9,9,2007q3,GI,2,1,1,0
2743,30,2,2007m11,05nov2007,1850.2255,1,32,72,67,3,1,3,15,3,0,32,37.5,9,9,2007q4,GI,2,1,1,0
2743,,3,2008m2,04feb2008,1839.0618,1,33,84,67,3,1,3,15,3,0,32,23,9,9,2008q1,GI,2,1,1,0
2743,,4,2008m5,05may2008,1831.2354,1,33,84,67,3,1,3,15,3,0,32,24,9,9,2008q2,GI,2,1,1,0
2743,,5,2008m8,04aug2008,1836.8866,1,33,84,67,3,1,3,15,3,0,32,33.5,9,9,2008q3,GI,2,1,1,0
2746,45,1,2007m8,06aug2007,1276.5651,1,24,3,67,3,1,3,10,2,0,52,39,1,7,2007q3,FZ,1,1,1,0
2746,,3,2008m2,04feb2008,,1,25,9,67,3,1,3,10,2,0,52,39,1,7,2008q1,FZ,1,1,1,0
2746,,5,2008m8,04aug2008,1545.3545,1,25,1,67,3,3,3,10,2,0,52,35,1,7,2008q3,FZ,1,1,1,0
2747,55,1,2007m5,07may2007,2469.9065,1,29,72,67,3,3,2,10,2,0,22,38,1,1,2007q2,KZ,1,1,1,0
2747,50,3,2007m11,05nov2007,2504.4187,1,30,72,67,3,3,2,10,2,0,22,34,1,1,2007q4,KZ,1,1,1,0
2747,50,4,2008m2,04feb2008,2517.6482,1,30,84,67,3,3,2,10,2,0,22,45,1,1,2008q1,KZ,1,1,1,0
2747,50,5,2008m5,05may2008,2532.9858,1,30,84,67,3,3,2,10,2,0,22,36,1,1,2008q2,KZ,1,1,1,0
2875,,2,2007m11,12nov2007,2026.3379,1,46,192,44,3,1,3,10,3,0,42,45,1,1,2007q4,BE,1,1,1,1
2875,,3,2008m2,11feb2008,2040.7307,1,47,204,44,3,1,3,10,3,0,42,43,1,1,2008q1,BE,1,1,1,1
2875,,4,2008m5,12may2008,2043.8041,1,47,204,44,3,1,3,10,3,0,42,40,1,1,2008q2,BE,1,1,1,1
2875,,5,2008m8,11aug2008,2044.2249,1,47,204,44,3,1,3,10,3,0,42,37,1,1,2008q3,BE,1,1,1,1
2887,,1,2007m8,13aug2007,1272.1722,1,22,13,44,3,3,3,10,1,0,22,16,1,1,2007q3,GI,1,1,1,1
2887,,4,2008m5,12may2008,,1,23,22,44,3,3,3,10,1,0,22,39,1,1,2008q2,GI,1,1,1,1
2899,,2,2007m11,12nov2007,1852.0348,1,40,36,44,2,3,2,10,2,0,52,40,1,1,2007q4,MN,1,1,1,1
2899,,3,2008m2,11feb2008,1859.4984,1,41,39,44,2,3,2,10,2,0,52,40,1,1,2008q1,RU,1,1,1,1
2899,,4,2008m5,12may2008,1861.8624,1,41,42,44,2,3,2,10,2,0,52,40,1,1,2008q2,RU,1,1,1,1
2899,,6,2008m11,10nov2008,1862.4769,1,41,48,44,3,3,3,10,3,0,52,45,1,1,2008q4,MN,1,1,1,1
2903,,2,2007m11,12nov2007,3771.0671,1,59,396,44,3,3,2,15,3,0,31,41,3,1,2007q4,MN,1,1,1,1
2903,,3,2008m2,11feb2008,3753.8179,1,59,408,44,3,3,2,15,3,0,31,25,3,1,2008q1,GI,1,1,1,1
2903,,4,2008m5,12may2008,3646,1,59,408,44,3,3,2,15,3,0,31,8,3,1,2008q2,GI,1,1,1,1
2903,,5,2008m8,11aug2008,3478.1572,1,60,408,44,3,3,2,15,3,0,31,32,3,1,2008q3,GI,1,1,1,1
2903,,6,2008m11,10nov2008,3389.9753,1,60,408,44,3,1,2,15,3,0,31,31,3,1,2008q4,GI,1,1,1,1
2913,,1,2007m8,13aug2007,1994.1208,1,47,168,44,3,1,3,10,3,0,52,32,1,1,2007q3,GI,1,1,1,1
2913,,2,2007m11,12nov2007,2020.1184,1,47,168,44,3,1,3,10,3,0,52,41,1,1,2007q4,GI,1,1,1,1
2917,,1,2007m8,13aug2007,1535.0696,0,44,180,44,3,1,3,10,1,0,52,37.5,1,1,2007q3,MN,1,1,1,1
2917,,2,2007m11,12nov2007,1548.2273,0,44,180,44,3,1,3,10,1,0,52,37.5,1,1,2007q4,MN,1,1,1,1
2917,,3,2008m2,11feb2008,1562.8813,0,44,192,44,3,1,3,10,1,0,52,14,1,1,2008q1,GI,1,1,1,1
2917,,6,2008m11,10nov2008,1674.7776,0,45,192,44,3,1,3,10,1,0,52,28,1,1,2008q4,GI,1,1,1,1
3055,,4,2007m9,24sep2007,1805.9564,1,35,84,59,3,1,3,10,2,0,52,35,1,1,2007q3,BE,1,1,1,1
3057,45,4,2007m6,25jun2007,1974.3726,1,51,156,59,1,3,3,10,1,0,61,44,99,99,2007q2,MN,1,1,1,1
3058,45,4,2007m6,25jun2007,1646.3215,0,48,58,59,3,1,3,10,3,0,61,35,1,1,2007q2,MN,1,1,1,1
3059,,1,2006m9,25sep2006,1515.9301,1,20,16,59,3,1,3,10,1,0,52,49,1,1,2006q3,GI,1,1,1,1
3059,,2,2006m12,25dec2006,1588.345,1,20,18,59,3,1,3,10,1,0,52,66,1,1,2006q4,GI,1,1,1,1
3059,,4,2007m6,25jun2007,,1,20,25,59,3,1,3,10,1,0,52,47,1,1,2007q2,GI,1,1,1,1
3059,,5,2007m9,24sep2007,,1,21,27,59,3,1,3,10,1,0,52,55,1,1,2007q3,GI,1,1,1,1
3059,,6,2007m12,24dec2007,1349.2745,1,21,30,59,3,1,3,10,1,0,52,64,1,1,2007q4,GI,1,1,1,1
3072,,1,2006m11,20nov2006,1636.451,0,52,396,59,3,1,3,10,3,0,42,35,1,1,2006q4,KZ,1,1,1,1
3072,,2,2007m2,19feb2007,1640.9509,0,52,408,59,3,1,3,10,3,0,42,35,1,1,2007q1,KZ,1,1,1,1
3072,,3,2007m5,21may2007,1644.5599,0,52,408,59,3,1,3,10,3,0,42,35,1,1,2007q2,KZ,1,1,1,1
3072,,4,2007m8,20aug2007,1650.9377,0,53,408,59,3,1,3,10,3,0,42,35,1,1,2007q3,KZ,1,1,1,1
3072,,5,2007m11,19nov2007,1656.5486,0,53,408,59,3,1,3,10,3,0,42,35,1,1,2007q4,KZ,1,1,1,1
3073,,1,2006m8,21aug2006,2847.2927,1,47,66,59,3,1,3,10,3,0,32,35,1,1,2006q3,BE,1,1,1,1
3073,,2,2006m11,20nov2006,2898.4001,1,48,69,59,3,1,3,10,3,0,32,35,1,1,2006q4,BE,1,1,1,1
3073,,3,2007m2,19feb2007,2937.8259,1,48,72,59,3,1,3,10,3,0,32,21,1,1,2007q1,BE,1,1,1,1
3073,,4,2007m5,21may2007,2955.3887,1,48,75,59,3,1,3,10,3,0,32,35,1,1,2007q2,BE,1,1,1,1
3073,,5,2007m8,20aug2007,2978.0017,1,48,78,59,3,1,3,10,3,0,32,35,1,1,2007q3,BE,1,1,1,1
3073,,6,2007m11,19nov2007,3015.7703,1,49,81,59,3,1,3,10,3,0,32,35,1,1,2007q4,BE,1,1,1,1
3074,,1,2006m8,21aug2006,1419.3405,0,37,204,59,3,1,3,10,3,0,43,35,1,1,2006q3,BE,1,1,1,1
3074,,2,2006m11,20nov2006,1426.2385,0,37,204,59,3,1,3,10,3,0,43,35,1,1,2006q4,BE,1,1,1,1
3074,,3,2007m2,19feb2007,1438.7042,0,37,216,59,3,1,3,10,3,0,43,21,1,1,2007q1,BE,1,1,1,1
3074,,4,2007m5,21may2007,1456.6293,0,37,216,59,3,1,3,10,3,0,43,35,1,1,2007q2,BE,1,1,1,1
3074,,5,2007m8,20aug2007,1476.4232,0,38,216,59,3,1,3,10,3,0,43,35,1,1,2007q3,BE,1,1,1,1
3078,,1,2006m8,21aug2006,2205.3784,1,55,360,59,3,1,3,10,1,0,42,35,1,1,2006q3,GI,1,1,1,1
3078,,2,2006m11,20nov2006,2187.645,1,55,360,59,3,1,3,10,1,0,42,35,1,1,2006q4,GI,1,1,1,1
3078,,3,2007m2,19feb2007,2166.1436,1,55,372,59,3,1,3,10,1,0,42,35,1,1,2007q1,GI,1,1,1,1
3078,,4,2007m5,21may2007,2145.7456,1,55,372,59,3,1,3,10,1,0,42,35,1,1,2007q2,GI,1,1,1,1
3078,,6,2007m11,19nov2007,2129.0464,1,56,372,59,3,1,3,10,1,0,42,35,1,1,2007q4,GI,1,1,1,1
3115,,2,2007m3,19mar2007,2516.5356,1,38,168,34,3,1,3,10,3,0,32,43,6,6,2007q1,BE,1,1,1,1
3115,,4,2007m9,17sep2007,2536.675,1,38,168,34,3,1,3,10,3,0,32,40,6,6,2007q3,BE,1,1,1,1
3115,,6,2008m3,17mar2008,2532.5789,1,39,180,34,3,1,3,10,3,0,32,38,6,6,2008q1,BE,1,1,1,1
3187,,6,2008m5,12may2008,,1,49,9,44,3,1,3,10,2,0,21,40,1,1,2008q2,BE,1,1,1,1
3207,49,1,2007m5,14may2007,1594.777,1,31,72,47,1,1,3,10,1,0,61,35,1,1,2007q2,RU,1,0,1,1
3207,45,3,2007m11,12nov2007,1602.2374,1,31,72,47,1,1,3,10,1,0,61,42.3,1,1,2007q4,RU,1,0,1,1
3207,45,4,2008m2,11feb2008,1604.6034,1,31,84,47,1,1,3,10,1,0,61,39,1,1,2008q1,RU,1,0,1,1
3207,,5,2008m5,12may2008,1614.1327,1,32,84,47,1,1,3,10,1,0,61,32,1,1,2008q2,RU,1,0,1,1
3207,,6,2008m8,11aug2008,1623.2134,1,32,84,47,1,1,3,10,1,0,61,35,1,1,2008q3,RU,1,0,1,1
3208,,1,2007m5,14may2007,1769.3644,1,42,132,47,2,3,3,10,2,0,52,35,1,1,2007q2,BE,1,0,1,1
3208,,6,2008m8,11aug2008,1866.7861,1,43,144,47,2,3,3,10,2,0,52,41.3,1,1,2008q3,BE,1,0,1,1
3360,,1,2006m8,21aug2006,1723.0133,1,36,132,59,3,1,3,10,3,0,42,35,1,1,2006q3,BE,1,1,1,1
3360,,2,2006m11,20nov2006,1729.9926,1,36,132,59,3,1,3,10,3,0,42,35,1,1,2006q4,BE,1,1,1,1
3360,,3,2007m2,19feb2007,1744.4727,1,36,144,59,3,1,3,10,3,0,42,27,1,1,2007q1,BE,1,1,1,1
3360,,4,2007m5,21may2007,1769.3644,1,37,144,59,3,1,3,10,3,0,42,35,1,1,2007q2,BE,1,1,1,1
3360,,5,2007m8,20aug2007,1797.6211,1,37,144,59,3,1,3,10,3,0,42,35,1,1,2007q3,BE,1,1,1,1
3360,,6,2007m11,19nov2007,1820.0049,1,37,144,59,3,1,3,10,3,0,42,35,1,1,2007q4,BE,1,1,1,1
3362,,1,2006m8,21aug2006,1507.4978,1,33,56,59,1,3,3,10,1,0,43,35,1,1,2006q3,RU,1,1,1,0
3362,,2,2006m11,20nov2006,1513.0667,1,33,59,59,1,3,3,10,1,0,43,35,1,1,2006q4,RU,1,1,1,0
3362,,3,2007m2,19feb2007,1519.3087,1,33,62,59,1,3,3,10,1,0,43,35,1,1,2007q1,RU,1,1,1,0
3362,,4,2007m5,21may2007,1527.4846,1,33,65,59,1,3,3,10,1,0,43,35,1,1,2007q2,RU,1,1,1,0
3362,,5,2007m8,20aug2007,1535.4156,1,34,68,59,1,3,3,10,1,0,43,35,1,1,2007q3,RU,1,1,1,0
3362,,6,2007m11,19nov2007,1537.8472,1,34,71,59,1,3,3,10,1,0,43,35,1,1,2007q4,RU,1,1,1,0
3364,,1,2007m2,19feb2007,1519.3087,1,29,96,59,3,1,3,10,3,0,42,39,1,1,2007q1,MN,1,1,1,0
3364,,2,2007m5,21may2007,1527.4846,1,29,96,59,3,1,3,10,3,0,42,39,1,1,2007q2,MN,1,1,1,0
3364,,3,2007m8,20aug2007,1535.4156,1,29,96,59,3,1,3,10,3,0,42,39,1,1,2007q3,MN,1,1,1,0
3364,,4,2007m11,19nov2007,1537.8472,1,30,96,59,3,1,3,10,3,0,42,39,1,1,2007q4,MN,1,1,1,0
3366,,1,2006m8,21aug2006,1937.3271,1,34,120,59,3,1,3,10,3,0,32,50,1,1,2006q3,GI,1,1,1,1
3366,,2,2006m11,20nov2006,1929.5702,1,34,120,59,3,1,3,10,3,0,32,60,1,1,2006q4,GI,1,1,1,1
3366,,3,2007m2,19feb2007,2546.9822,1,35,132,59,3,1,3,10,3,0,32,60,1,1,2007q1,GI,1,1,1,1
3366,,4,2007m5,21may2007,2513.4258,1,35,132,59,3,1,3,10,3,0,32,55,1,1,2007q2,GI,1,1,1,1
3366,,5,2007m8,20aug2007,2486.2947,1,35,132,59,3,1,3,10,3,0,32,50,1,1,2007q3,GI,1,1,1,1
3366,,6,2007m11,19nov2007,2464.175,1,35,132,59,3,1,3,10,3,0,32,60,1,1,2007q4,GI,1,1,1,1
3374,,1,2007m2,26feb2007,1691.244,1,40,18,78,3,1,3,32,3,0,72,39,4,4,2007q1,FZ,3,1,1,1
3374,,2,2007m5,28may2007,1517.1094,1,40,21,78,3,1,3,32,3,0,72,39,4,4,2007q2,FZ,3,1,1,1
3374,,3,2007m8,27aug2007,1516.7351,1,40,24,78,3,1,3,32,3,0,72,39,4,4,2007q3,FZ,3,1,1,1
3374,,4,2007m11,26nov2007,1515.4639,1,40,27,78,3,1,3,32,3,0,72,39,4,4,2007q4,FZ,3,1,1,1
3379,,1,2006m11,27nov2006,,1,44,10,78,2,1,2,10,2,0,21,55,1,1,2006q4,MN,1,1,1,1
3379,45,2,2007m2,26feb2007,3935.6887,1,44,13,78,2,1,2,10,2,0,21,55,1,1,2007q1,MN,1,1,1,1
3379,45,3,2007m5,28may2007,4056.3552,1,44,16,78,2,1,2,10,2,0,21,55,1,1,2007q2,MN,1,1,1,1
3379,40,4,2007m8,27aug2007,,1,44,19,78,2,1,2,10,2,0,21,55,1,1,2007q3,MN,1,1,1,1
3379,45,5,2007m11,26nov2007,,1,45,22,78,2,1,2,10,2,0,21,55,1,1,2007q4,MN,1,1,1,1
3383,,1,2007m2,26feb2007,,1,42,204,78,2,1,2,10,1,0,21,50,1,1,2007q1,FZ,1,1,1,0
3383,,2,2007m5,28may2007,,1,42,204,78,2,1,2,10,1,0,21,50,1,1,2007q2,FZ,1,1,1,0
3383,,3,2007m8,27aug2007,,1,43,204,78,2,1,2,10,1,0,21,50,1,1,2007q3,FZ,1,1,1,0
3391,45,1,2006m11,27nov2006,1625.1238,0,53,71,78,1,1,3,10,1,0,61,39,1,1,2006q4,RU,1,1,1,0
3391,55,2,2007m2,26feb2007,1638.193,0,53,74,78,1,1,3,10,1,0,61,54,1,1,2007q1,RU,1,1,1,0
3391,49,3,2007m5,28may2007,1649.2445,0,53,77,78,1,1,3,10,1,0,61,43,1,1,2007q2,RU,1,1,1,0
3391,,4,2007m8,27aug2007,1657.9069,0,54,80,78,1,1,3,10,1,0,61,39,1,1,2007q3,RU,1,1,1,0
3391,52,5,2007m11,26nov2007,1664.6997,0,54,83,78,1,1,2,10,1,0,61,48,1,1,2007q4,RU,1,1,1,0
3524,,1,2007m6,04jun2007,2532.876,1,40,228,57,3,1,1,10,2,0,32,50,1,1,2007q2,BE,1,1,1,1
3524,,2,2007m9,03sep2007,2536.675,1,41,228,57,3,1,1,10,2,0,32,50,1,1,2007q3,BE,1,1,1,1
3524,,3,2007m12,03dec2007,2533.187,1,41,228,57,3,1,1,10,2,0,32,50,1,1,2007q4,BE,1,1,1,1
3524,,4,2008m3,03mar2008,2532.5789,1,41,240,57,3,1,1,10,2,0,32,50,1,1,2008q1,BE,1,1,1,1
3524,,5,2008m6,02jun2008,2535.1975,1,41,240,57,3,1,1,10,2,0,32,50,1,1,2008q2,BE,1,1,1,1
3524,,6,2008m9,01sep2008,,1,42,0,57,3,1,3,10,3,0,32,50,1,1,2008q3,GI,1,1,1,1
3534,35,2,2007m11,12nov2007,1344.678,0,35,22,47,2,1,3,13,1,0,51,40,6,6,2007q4,RU,3,0,1,1
3534,30,3,2008m2,11feb2008,1339.8835,0,35,25,47,2,1,3,13,1,0,51,39,6,6,2008q1,GI,3,0,1,1
3620,,1,2007m9,10sep2007,1574.7207,1,32,180,80,3,1,3,10,2,0,52,39,1,1,2007q3,FZ,1,1,1,1
3620,,2,2007m12,10dec2007,1601.3877,1,32,180,80,3,1,3,10,2,0,52,39,1,1,2007q4,FZ,1,1,1,1
3620,,3,2008m3,10mar2008,1622.7828,1,32,192,80,3,1,3,10,2,0,52,39,1,1,2008q1,FZ,1,1,1,1
3620,,5,2008m9,08sep2008,1647.7064,1,33,192,80,3,1,3,10,2,0,52,39,1,1,2008q3,FZ,1,1,1,1
3620,,6,2008m12,08dec2008,1658.1396,1,33,192,80,3,1,3,10,2,0,52,39,1,1,2008q4,FZ,1,1,1,1
3621,,1,2007m9,10sep2007,1590.7086,0,31,84,80,3,1,3,10,3,0,32,35,1,1,2007q3,BE,1,1,1,1
3621,,2,2007m12,10dec2007,1646.6792,0,31,84,80,3,1,3,10,3,0,32,35,1,1,2007q4,BE,1,1,1,1
3621,,3,2008m3,10mar2008,1671.8203,0,31,96,80,3,1,3,10,3,0,32,35,1,1,2008q1,JZ,1,1,1,1
3621,,4,2008m6,09jun2008,1686.0896,0,32,96,80,3,1,3,10,3,0,32,35,1,1,2008q2,JZ,1,1,1,1
3624,,1,2007m9,10sep2007,2011.0574,1,54,396,80,3,1,3,10,3,0,72,40,1,1,2007q3,BE,1,1,1,1
3624,,2,2007m12,10dec2007,2032.626,1,54,396,80,3,1,3,10,3,0,72,40,1,1,2007q4,BE,1,1,1,1
3624,,5,2008m9,08sep2008,2237.2339,1,55,408,80,3,1,3,10,3,0,72,40,1,1,2008q3,BE,1,1,1,1
3624,,6,2008m12,08dec2008,2211.4451,1,55,408,80,3,1,3,10,3,0,72,40,1,1,2008q4,BE,1,1,1,1
3629,,1,2007m9,10sep2007,1686.2764,0,46,120,80,3,1,3,10,3,0,61,35,99,99,2007q3,BE,1,1,1,0
3629,,2,2007m12,10dec2007,1692.0588,0,47,120,80,3,1,3,10,3,0,61,35,99,99,2007q4,BE,1,1,1,0
3629,,3,2008m3,10mar2008,1695.8455,0,47,132,80,3,1,3,10,3,0,61,35,99,99,2008q1,BE,1,1,1,0
